id,prediction
300478,4014.53675293
300481,3802.85446289
300486,1109.37674561
300488,2764.61430664
300492,1276.10519531
300493,7401.70904297
300497,906.757363281
300502,1343.87073975
300503,2324.29880859
300504,2561.11649414
300505,3050.48459961
300514,7138.03314453
300516,1572.81353027
300519,2356.45975098
300521,2572.65849609
300522,6628.45339844
300525,1713.02321045
300529,6035.35163086
300531,5071.39557617
300537,2726.93739258
300546,2150.33037109
300547,1649.73500488
300549,1294.65376953
300550,878.589439697
300552,3012.9459668
300555,2769.18491699
300561,2717.48421387
300566,2519.20981445
300568,15379.5820508
300574,2054.64393311
300576,4182.93014648
300579,1568.88914307
300580,1345.4943042
300585,3911.31992676
300587,1356.24517334
300588,5385.55288086
300593,1833.75511963
300610,1677.93894043
300621,1528.5110498
300631,6765.86075195
300635,2217.39980957
300636,2789.90446289
300655,1350.04984131
300657,5811.87076172
300659,1366.15171875
300666,10874.3641797
300667,1319.03983643
300673,6641.06710937
300675,930.756820068
300678,3293.04932617
300689,1814.90154785
300693,1770.38040771
300711,1986.95707031
300714,1081.55711182
300715,1541.4337915
300718,1391.12489014
300729,11867.7916992
300763,1677.48846436
300767,2361.87264648
300769,6285.59134766
300775,906.66427124
300791,1669.42101318
300793,3802.63159668
300805,6650.11123047
300806,1425.21810791
300809,5225.9646875
300822,1299.44217773
300823,1606.78934326
300833,5152.7778125
300835,1998.53626709
300838,1559.79362793
300840,1893.86075684
300855,2293.63083984
300858,1825.65116943
300864,1836.48393555
300867,5716.92522461
300879,1267.51963135
300886,3509.55358887
300914,1377.67195801
300920,1481.63121582
300921,1044.8136499
300925,3428.27166992
300926,728.947938232
300927,1795.08747559
300932,2009.50688721
300937,2311.7686084
300939,1110.1279126
300946,4108.87086426
300950,3310.47307617
300955,830.751390381
300959,823.672335205
300964,2408.25244629
300966,825.362119141
300970,2910.40633301
300971,953.704891357
300972,1508.75952148
300975,3511.52273437
300977,3187.35983398
300989,1846.45368652
300991,4647.40230469
300992,4089.2165918
300997,2074.70042969
301005,2885.05050781
301007,1360.86061035
301017,4039.99277344
301018,4527.39220703
301030,1594.25014404
301033,1245.72529785
301044,2984.07365723
301050,1655.56436768
301054,2003.19218506
301059,2395.46955078
301060,2031.47952148
301066,1260.7999292
301072,4840.49042969
301081,3001.04727051
301085,2534.96966797
301087,1970.35328613
301089,1522.9537793
301093,1028.23266602
301094,1247.89822998
301098,4819.1684668
301102,2551.45269043
301109,1643.59749268
301111,2274.40730469
301115,6002.61111328
301122,2808.24436035
301124,958.615355225
301129,1386.12546875
301142,766.182436523
301143,1515.09464355
301145,3107.86177246
301146,1129.46417236
301148,4213.53705078
301152,1588.14908691
301158,2579.67944336
301161,652.557998047
301165,3263.45680664
301168,855.756430664
301170,1104.80059814
301171,1493.79643066
301178,1320.97003174
301203,1088.06744873
301214,3140.90904785
301222,3561.96137207
301235,1938.30326904
301236,2438.88797852
301244,3187.28063477
301246,944.755114746
301249,2759.87491211
301252,2684.33526855
301254,2144.28992676
301257,3437.87461426
301258,1133.59117676
301261,786.612279053
301269,4737.77791016
301271,3045.52515625
301272,1498.73463379
301273,799.993731689
301278,1914.46430176
301286,1528.7762207
301289,1460.73725098
301297,6298.39361328
301307,4039.41214844
301312,2065.76505615
301315,1393.24408447
301316,2715.44041016
301320,1154.11296387
301326,1083.41166016
301331,2027.75768066
301338,5392.43779297
301340,2223.2509375
301343,2945.11088379
301353,1743.21464355
301356,1285.93029785
301357,2416.11041504
301362,962.389139404
301365,4113.6632959
301367,3603.410625
301374,904.481334229
301379,4716.96198242
301380,1131.18359619
301388,11219.7093164
301389,3120.0075293
301392,2381.5341748
301397,2336.88289551
301401,2652.48319824
301405,3615.92491699
301417,3200.12717285
301442,6411.4018457
301444,1458.1670166
301451,2017.87074951
301465,3256.72277832
301470,1266.47581299
301477,3350.01063477
301481,2984.20660645
301482,2258.98597168
301485,2133.4460498
301487,2085.03130859
301489,5171.13967773
301490,1111.17147217
301495,1512.19188477
301505,3447.84065918
301510,1010.26357544
301515,3078.08337891
301518,1618.53684082
301528,2114.85512207
301538,2705.191875
301544,878.435408936
301548,3239.92436035
301558,1033.4628479
301560,2156.13155273
301570,724.75279541
301575,3664.27535645
301581,1077.40011475
301582,754.65489624
301584,2066.3894165
301585,1200.62514648
301600,3213.80902344
301607,1455.99013184
301608,8122.96672852
301610,1495.63321533
301617,6638.86916016
301627,3074.62744141
301629,2217.77368164
301635,5556.71545898
301641,1089.19266846
301642,3369.91088867
301643,4704.24756836
301648,959.417701416
301654,989.079066162
301665,1838.95290283
301666,1575.97100098
301668,1497.82670898
301670,2339.46157715
301671,1012.47556885
301675,960.997824707
301676,1041.45667236
301690,3359.2310791
301703,4866.43771484
301705,8706.45867187
301715,999.022362061
301716,2806.29335937
301717,3213.2845752
301718,2064.18942871
301720,1317.32497314
301721,2466.55820801
301729,1866.7185376
301733,5030.74728516
301740,995.638930664
301747,10946.7052734
301751,842.43637207
301752,3079.53717285
301758,2210.55388184
301762,811.988426514
301765,2769.84219727
301767,1958.04850098
301768,2063.23419189
301769,1065.00413696
301778,5497.94279297
301780,2110.13502441
301785,1973.27168945
301791,3355.89961914
301792,2938.50244141
301796,4831.96720703
301807,4257.75241211
301810,1369.81947998
301812,1282.87689697
301819,994.697359619
301821,948.564508057
301829,1682.82223389
301835,5264.96570312
301845,1217.66467773
301849,762.281403809
301850,1373.94481689
301862,4891.05680664
301868,7384.91796875
301869,1748.18000244
301873,710.264605713
301877,848.215048828
301884,2229.59661133
301887,5144.5444043
301914,2026.07854736
301922,944.553259277
301935,1954.45873291
301958,971.681484375
301964,1768.584729
301966,1423.96793701
301970,1341.51973145
301978,1483.77250488
301980,1857.03155273
301984,5157.03203125
301987,1898.22832764
302010,4442.67119141
302014,4231.48358398
302018,1389.07755615
302023,945.512177734
302024,1119.07284668
302029,7423.79338867
302034,3001.21979492
302037,918.89210083
302043,4555.55195313
302044,1939.61772949
302046,1541.38085693
302049,4028.7104248
302056,1046.3945813
302057,3371.53545898
302061,1140.93448486
302065,5160.00911133
302071,14182.651582
302072,1397.32818604
302077,2411.51474121
302082,5176.95570312
302087,1437.85791748
302095,1666.76000488
302103,1011.74196045
302106,1902.72558594
302116,1246.1857373
302124,1987.93443848
302125,1650.30219727
302128,2808.41942871
302132,1579.40356201
302142,1120.8850293
302143,1204.11468506
302144,3386.78357422
302147,2446.49898926
302156,1260.77529297
302157,1743.82116455
302160,3048.38431152
302161,3505.11956055
302164,2317.09242676
302169,2288.52156738
302176,5016.88825195
302177,3023.61952148
302183,1522.91796875
302189,4072.48536621
302204,3026.83298828
302209,1410.39766357
302219,2174.79518066
302220,1572.61239746
302223,1067.37210938
302225,2089.63394043
302227,2181.67507812
302231,2090.6332666
302232,1319.7329541
302233,1516.27969238
302242,1941.89096191
302249,6897.31527344
302255,1954.13710937
302257,1182.0516626
302264,1350.20837646
302267,1335.9435376
302270,1631.54002197
302277,5593.71458008
302279,3026.97327148
302286,4559.2303125
302289,1958.64945801
302292,2771.81716797
302298,3089.10930664
302301,880.403117676
302303,2060.69897217
302305,1122.18168945
302311,1921.32548828
302315,1282.87365723
302319,2833.27128418
302337,2240.74464844
302339,877.220858154
302341,1457.61863525
302346,1034.44856201
302347,5682.6787793
302350,1826.20533447
302351,1528.75136475
302358,5505.33275391
302364,3369.98335449
302375,2320.74951172
302379,1710.10906494
302380,1740.92714844
302382,6450.17073242
302384,1882.83163818
302391,8301.67060547
302397,1007.65400635
302398,2504.92456055
302399,5083.98072266
302403,1639.78775146
302408,1291.02040283
302410,1042.28793579
302413,2932.60682129
302420,1336.08593262
302422,1393.9188501
302435,1431.20804199
302438,3393.20131836
302439,2108.38700684
302440,1231.38741943
302452,1467.94014648
302456,2125.27026367
302457,3776.72695312
302460,4955.44604492
302461,1698.07818115
302465,1864.98937012
302466,2790.39315918
302473,3210.74793945
302474,4326.41547852
302476,1201.0741748
302481,1605.43305176
302483,3861.14970703
302487,9850.78519531
302489,3122.94495605
302491,922.300970459
302494,2476.6205957
302505,1862.6098291
302506,1715.58940186
302510,1780.65126709
302517,7891.13610352
302524,1382.65712891
302540,3865.29951172
302542,1006.10795654
302544,3503.31181641
302552,3192.70487305
302557,4151.68108887
302558,3108.4297998
302571,6072.13646484
302573,5099.76990234
302580,3426.63759766
302584,6763.24242188
302587,1346.80837158
302589,4424.02488281
302593,5503.13348633
302596,1178.21111572
302601,2325.63068359
302630,1944.37426514
302631,3523.7536377
302632,2367.15096191
302635,1304.25692627
302639,2828.56895508
302641,3892.37460449
302644,5457.66789062
302647,2405.78485352
302650,2110.36198242
302652,1784.3912085
302654,787.030266113
302655,4633.95041992
302665,6040.76389648
302667,2145.39965332
302671,1210.09807373
302680,1455.37228516
302684,2277.81192383
302687,3134.74667969
302697,1224.83472168
302704,1129.61419922
302707,1780.31842773
302716,2356.89709961
302717,1184.51540771
302719,1648.60080322
302729,2235.5086377
302730,1717.95486328
302732,2528.64687988
302742,3418.87110352
302744,1959.65863525
302750,1743.96829346
302751,2677.43121094
302760,1577.54101074
302761,3190.51320313
302763,3401.04976074
302766,5334.2797168
302768,1177.69968262
302771,5272.99996094
302773,2711.15441895
302774,4709.23755859
302777,4257.75889648
302778,2005.63528564
302790,1064.81657227
302810,900.80982666
302815,2058.18871094
302817,7705.19382813
302820,1527.532771
302824,1573.46456543
302836,6750.01351562
302847,5033.44405273
302848,3567.70470215
302849,2818.6744043
302852,1710.43897949
302853,915.857242432
302855,982.905935059
302858,3572.56196289
302863,3020.02674316
302872,1342.04094971
302881,959.604908447
302887,3022.49583984
302890,2083.23244141
302892,2315.31091309
302896,1510.87133789
302899,2727.70583008
302901,1983.75848633
302903,2740.64796875
302906,7022.8006543
302908,4965.77363281
302909,3087.58635254
302912,1608.59770996
302917,2337.68916992
302920,1389.97674316
302921,3784.98519043
302926,1340.97746338
302928,1219.13863281
302929,1322.9692627
302930,2863.81226074
302935,2279.63539551
302962,5329.19425781
302964,2147.81754395
302967,1550.27343262
302971,1412.59905273
302979,4409.84236328
302984,1481.88624756
302985,1019.36104614
302987,1341.09463135
302996,858.059196777
303000,1836.55528564
303010,2707.69068848
303011,1502.1193457
303013,1790.66328857
303015,988.399859619
303017,1196.64899902
303020,5243.76883789
303022,2359.71299805
303033,1079.60701172
303034,1354.66177979
303039,906.750112305
303042,2926.46609863
303045,12192.4382031
303052,2345.61724121
303058,3112.70011719
303066,3460.70501953
303068,1373.50519775
303070,2701.2502832
303071,1793.93365723
303072,2906.05262207
303076,858.169082031
303085,2303.44374512
303105,4404.48318359
303108,1303.33858154
303110,1482.52719971
303114,2134.6915625
303116,1362.95291016
303119,1250.38449707
303122,1206.18927002
303134,1517.73655762
303137,3816.88998535
303152,1253.07010498
303154,1973.85250977
303161,7326.00632813
303167,5519.28773437
303180,1017.03999634
303181,6012.78287109
303184,1487.89268311
303196,5744.92807617
303199,13268.3174609
303203,4728.92686523
303213,7796.77308594
303223,1897.50568604
303239,2071.38879395
303245,5086.75157227
303247,1366.92032227
303248,3555.86283691
303251,1751.36898682
303256,1181.62956299
303257,1075.96341309
303258,2623.34259766
303263,1861.89063965
303264,3149.74783691
303267,1322.07390137
303268,4190.26880371
303269,2167.18759277
303271,726.670323486
303278,1195.31087158
303279,1392.17646729
303280,2129.03155273
303282,2919.32216309
303292,5325.98125977
303293,1858.43573975
303294,5926.40961914
303295,1721.05931396
303298,816.072987061
303299,1223.82722412
303302,4419.9259082
303304,1458.35442627
303305,4335.13671875
303306,1211.4142749
303311,2843.47237793
303312,4822.49858398
303318,1970.54756836
303322,5422.54496094
303330,2578.42271973
303331,2744.46601563
303338,3251.24020996
303352,7309.84411133
303366,2111.72509277
303369,3025.87164063
303372,2634.54193848
303376,1161.16443604
303377,2465.03686035
303389,1047.45265137
303394,1799.64263184
303395,3117.84579102
303397,2011.07645508
303398,2918.84583984
303404,2597.8339209
303409,1028.36112793
303414,2830.49790039
303415,1981.75131592
303416,1496.39063477
303426,921.999416504
303428,3462.37539551
303429,1186.46230713
303440,2591.14891113
303444,4234.8912207
303451,3213.07166992
303463,2928.10166016
303476,1944.16231689
303482,812.714842529
303486,2074.16115479
303496,7115.34515625
303498,1002.72357544
303508,3341.55902832
303512,1095.79043457
303514,5322.27282227
303515,1853.37547607
303521,6522.08893555
303524,1155.83062012
303534,4622.83619141
303535,1650.43849854
303540,1429.34914795
303541,6728.50683594
303546,1188.22831299
303573,4086.63959961
303576,1301.13962158
303584,2444.99813477
303590,2213.82115723
303594,2103.38119629
303598,806.604404297
303600,3710.29811523
303604,1494.30781494
303612,2888.73344238
303613,1835.28354492
303619,1875.056604
303620,1518.0854541
303631,1355.02333008
303634,10460.3574414
303635,2588.3492627
303636,3533.1694043
303640,2970.57573242
303647,862.130213623
303651,3334.54576172
303655,4493.33805664
303656,6112.22719727
303658,1576.78206299
303661,2192.98813965
303663,797.848933105
303668,1460.94175049
303684,6637.17533203
303686,1461.03279541
303691,2236.16143066
303698,1911.396604
303701,1363.89067627
303706,1846.60296143
303711,1709.89949219
303712,3079.5112793
303713,1107.77230225
303722,2200.08637695
303724,1220.75227783
303734,1711.05359375
303748,2532.4653125
303749,14152.6467383
303761,2366.69542969
303770,965.680061035
303771,938.786245117
303774,1176.16111084
303776,1268.93485107
303777,1231.14877197
303785,1141.5831665
303791,1128.54291016
303795,4875.17484375
303798,3719.48320312
303799,1362.95326172
303800,2819.38334961
303801,4224.34414063
303803,1568.2955835
303804,3759.25750488
303805,5606.7290918
303809,3235.84477539
303812,841.390129395
303822,2070.77209229
303825,4805.67649414
303836,1137.08488281
303848,2017.53909912
303856,1330.20755615
303870,969.53708252
303874,7827.02352539
303875,3467.64010742
303879,889.49399292
303880,1615.14614258
303881,5465.18271484
303883,1080.7214624
303890,1042.14862549
303901,1380.29813965
303902,1361.88757324
303906,6110.31628906
303909,10278.9851563
303914,1758.38150391
303918,4240.7262793
303920,2520.30805664
303921,2143.40481934
303924,2555.37812988
303939,919.390057373
303943,2737.12756836
303945,665.695550537
303946,1353.39065918
303949,7092.03270508
303958,1649.15033447
303965,816.85074585
303970,2512.72259277
303975,2290.35575684
303979,2632.73275879
303980,1229.01994629
303984,1296.39891602
303989,1335.0737207
303990,1255.28774902
303991,1384.67457275
304001,2008.74929688
304003,2334.1657666
304009,1765.03794922
304016,4423.46600586
304019,1120.62843018
304022,2197.68881836
304024,1732.78147949
304026,1176.42970215
304028,2250.99571777
304030,2194.41750977
304033,8136.81960938
304044,1043.34561157
304051,1596.53451904
304060,1038.17232544
304064,1110.52459717
304066,5220.14594727
304069,2091.05477051
304070,1452.51033936
304075,2725.06871094
304076,805.892484131
304079,3437.99093262
304083,3118.05506348
304090,815.938225098
304096,2625.11203125
304097,1382.43271973
304100,1538.96256104
304101,3435.80697754
304106,1392.34301758
304119,1474.02849365
304122,4175.36768555
304127,1324.43246582
304130,2341.01866211
304131,625.264099121
304133,2370.50512207
304134,1011.00558472
304141,8782.9309375
304143,2808.91950684
304146,3120.96258301
304155,2067.70913574
304157,3162.2212793
304160,1217.71520508
304171,1298.79365234
304173,2648.52102539
304180,5309.79435547
304181,1691.59279297
304185,1248.9655957
304191,7249.4590332
304192,1037.23637939
304193,910.178118896
304199,3022.765
304203,5573.94958984
304204,1967.78699707
304211,2011.69619385
304212,1779.63387939
304218,1015.22054565
304221,1569.84865723
304236,3290.29042969
304238,1307.36171387
304241,1795.26319336
304243,2188.29195801
304244,935.88840332
304255,869.821715088
304256,2898.14678711
304266,1157.2020752
304268,1210.15346436
304269,1267.65055664
304274,1345.48288574
304277,1656.94748291
304278,7856.95655273
304279,685.969069824
304286,1448.82130615
304294,1338.73251709
304302,1530.4196582
304304,1946.48446045
304308,4806.08341797
304328,1267.07017334
304338,3189.73371094
304342,1996.19446045
304349,1284.44297363
304354,1470.77864258
304357,2536.22092773
304365,2813.36407227
304370,2274.32500977
304371,1340.05967773
304380,6006.26679688
304388,7774.56136719
304396,2204.85075684
304397,1272.45695801
304404,3943.37819824
304405,2604.48586914
304407,1109.11040039
304408,2603.15583984
304409,1956.54606934
304415,819.868574219
304417,1047.47512085
304419,1325.17932129
304421,5241.15558594
304425,6207.27946289
304428,1591.13032959
304435,2462.70012207
304456,5541.34108398
304458,1071.94950928
304459,4373.72787109
304465,3494.83522949
304469,2283.84640625
304473,2403.30819824
304482,1808.19611084
304492,14275.5311328
304494,2071.70824951
304498,1255.81011719
304499,2046.22467285
304500,1233.12387207
304501,3063.36972168
304516,1075.9819165
304522,1407.26756592
304524,2464.92181641
304525,2820.40280762
304533,8829.55630859
304539,2087.37472656
304556,824.405238037
304571,3440.12887695
304575,4486.69789062
304585,1518.49431396
304587,4215.25337891
304592,1840.60475098
304593,3024.48165039
304595,2435.54339844
304598,1047.61886353
304602,2232.80664062
304604,1704.8188501
304609,11156.9497656
304619,927.173790283
304623,1900.58233398
304626,1625.05324463
304628,1223.73117432
304629,3232.74825195
304631,1236.89425293
304634,1022.12546143
304639,1597.71239746
304641,1518.32483887
304646,927.213988037
304657,3837.44997559
304658,4111.05555176
304662,2550.96063965
304667,836.694912109
304673,5093.77592773
304681,3495.54992188
304684,921.392974854
304685,837.643837891
304686,1412.24499268
304689,9192.85857422
304693,1372.06929443
304695,1960.59796143
304697,1972.85381836
304699,1063.57433594
304702,1411.31563232
304722,3933.80210937
304733,1235.36991699
304739,1698.33726563
304745,3211.2747168
304750,6757.9184082
304753,1254.47103027
304755,4652.2684375
304759,11064.5456836
304777,6042.4477832
304779,1293.57281494
304789,4729.84292969
304794,3914.67521484
304798,1370.5763501
304805,2487.69847656
304806,1089.68039307
304808,3763.34403809
304816,3888.23741211
304829,1912.1892749
304833,773.981702881
304836,5623.27172852
304842,2969.89914063
304843,901.204259033
304846,6151.16649414
304848,8518.31683594
304854,2213.57467285
304855,1429.15741455
304858,1499.76515137
304860,360.695751953
304862,3271.06669434
304867,3490.41587402
304869,1445.44693604
304872,2014.10889648
304875,3573.7644043
304876,799.422764893
304884,3055.70223633
304888,2904.30257812
304893,2083.82312744
304894,1357.07016602
304897,1301.18598145
304898,1594.85554932
304899,2286.01471191
304900,6006.37165039
304904,1591.94902832
304906,1577.2629834
304907,2961.14219727
304913,857.894389648
304915,5538.81586914
304917,1400.50337646
304921,1008.31037598
304927,1142.61312256
304929,1816.61488037
304933,2321.64268066
304935,1710.4376416
304943,1095.34655762
304944,5198.90404297
304945,1561.80048828
304959,3941.02493652
304965,3969.8834375
304971,1172.5592627
304972,3381.09377441
304978,2457.49963379
304984,1500.56828613
304992,3193.41791504
304993,1812.82224854
305001,2206.80244629
305003,1126.59546387
305005,2318.23472656
305007,1054.67109375
305017,2497.49287109
305018,3713.22411133
305025,1841.16579346
305026,3197.20760742
305028,1154.88877686
305030,3933.71750488
305032,6526.9006543
305035,3527.25486328
305040,3159.13999512
305044,1960.94273193
305045,7811.84808594
305048,3104.90192871
305052,1487.29831787
305054,1358.75856934
305055,4677.01100586
305058,1592.67133057
305062,5732.13709961
305063,2554.49446777
305078,4205.31445312
305080,1312.9273584
305084,1305.02551758
305085,1866.35800049
305088,923.592232666
305092,1025.52524536
305114,3272.16635742
305124,2243.12699219
305126,1507.17394043
305131,709.169503174
305136,990.753988037
305145,2475.13912109
305148,1479.40496582
305149,1414.95334229
305150,7305.67321289
305151,2917.15876953
305154,1693.84871338
305165,1686.73362549
305166,1557.37059326
305169,1830.02685059
305177,886.537424316
305180,1010.03783813
305181,2676.34085449
305185,2896.03578613
305198,4900.7559668
305202,1642.31261719
305210,1181.24427002
305222,1749.4033252
305226,2269.58812988
305234,1387.49794189
305239,3401.85426758
305241,2051.28920898
305244,1394.75061035
305258,1367.54448486
305259,1344.13055908
305262,3914.32902344
305267,2306.1780957
305275,4683.28339844
305279,1339.97682373
305281,2268.39124023
305296,1502.25728027
305301,1059.77089111
305306,1377.3390625
305312,1156.68764648
305313,3305.95489746
305316,3260.095
305328,3187.47179688
305329,991.661525879
305331,787.169655762
305335,956.395015869
305339,1194.8359082
305345,750.070921631
305348,3220.79012207
305351,658.665598145
305369,1938.15721924
305372,1075.22899414
305385,3271.6842041
305386,1360.39262451
305387,1165.13666016
305391,1785.43937012
305398,1904.45165283
305401,1705.09114746
305402,2666.36430664
305404,1915.79482666
305420,2383.55884766
305426,1476.75410889
305431,1429.78708984
305432,1871.42356201
305434,4342.00938477
305437,3795.39308594
305439,1844.11846436
305443,6263.15177734
305449,941.651400146
305453,1833.12612793
305456,1865.30465088
305467,6775.71327148
305472,1880.9613623
305478,1265.19551758
305482,4714.57722656
305490,2467.59770996
305498,1867.58644287
305504,3850.39480957
305505,2099.47520996
305507,1497.57275146
305510,2322.61266602
305514,885.656472168
305516,2024.11251221
305519,6944.73529297
305521,1339.00849609
305525,2029.82015625
305527,959.611604004
305528,1352.39107666
305552,1728.30556885
305555,8218.29134766
305562,1060.32991333
305564,4599.14926758
305566,3270.39034668
305567,906.180662842
305592,2679.22174316
305593,1957.90414063
305598,4251.29446289
305602,1989.77248535
305604,12015.4049023
305605,1403.59584717
305622,2643.55441406
305625,644.553377686
305637,2132.83250977
305643,4484.0790332
305646,6401.71935547
305650,872.730476074
305652,784.676081543
305658,1996.01111084
305662,2513.84720703
305670,6564.52788086
305673,623.724298096
305675,4011.03856934
305676,1253.18063965
305684,1624.7092749
305690,6620.52254883
305696,1614.36431152
305704,1934.67067627
305705,1574.10112549
305706,2975.78801758
305708,1369.05009521
305712,1601.33049316
305720,2622.77489258
305725,6820.24820313
305730,3663.30469727
305731,1801.1249585
305744,8080.16811523
305749,1150.10222656
305752,1099.94455078
305762,1239.58257324
305764,7648.38635742
305768,1597.37278564
305770,1568.8849292
305771,2013.81810547
305786,2467.96702637
305792,2072.3884668
305796,5197.54319336
305798,2576.16990234
305800,1876.75729736
305807,1325.11450684
305814,1702.89687012
305817,1869.61266602
305825,1054.87041016
305850,3035.40555176
305855,976.727573242
305858,3510.0089502
305863,1352.72158691
305869,2357.82298828
305871,1056.00446167
305878,4596.56417969
305880,1345.74385254
305883,4434.73882812
305900,2930.75887695
305901,1693.8322583
305904,2139.62334961
305905,2161.5696582
305912,5260.37692383
305915,4379.25360352
305917,2866.69627441
305939,1885.64598389
305943,1005.78601074
305950,1779.21365723
305951,1401.90899902
305954,1309.27931152
305959,7201.69884766
305964,6480.69544922
305971,1388.8308252
305977,431.877194824
305980,3245.15094238
305986,1194.97242676
305993,2497.77120605
305999,9094.89417969
306001,4565.55583008
306003,1703.22583496
306006,1333.73710938
306011,952.952003174
306013,1362.15820068
306015,2520.59206055
306016,3579.81912598
306019,654.131162109
306025,4401.8590332
306027,812.703032227
306030,1381.15537109
306031,987.422800293
306034,1479.49485596
306040,6218.11373047
306044,1259.51358643
306047,2447.91822266
306049,1433.66638916
306054,3855.89860352
306055,778.283181152
306056,7531.20029297
306061,3587.67651855
306062,1788.2135498
306064,2545.26835449
306065,1211.40314941
306070,1522.60293457
306076,709.226743164
306077,1041.23125977
306080,4334.16255859
306087,619.329422607
306097,1784.30264648
306098,2881.66192871
306102,2250.07755371
306105,1692.95923584
306106,6003.32010742
306108,2816.98395996
306111,4660.19446289
306120,1671.9246582
306121,1389.73817871
306125,2341.96957031
306129,2867.81951172
306130,894.880518799
306134,1488.93668213
306139,1522.42133789
306144,1877.37088379
306145,2249.50666992
306151,2767.50424316
306158,963.862692871
306160,4391.58524414
306168,1581.49378174
306169,2478.31687988
306176,2752.9855127
306181,4015.22027344
306189,1493.90128174
306196,2707.65427246
306197,1289.80221924
306201,10163.0560352
306204,1240.54483154
306214,2447.34062988
306220,1654.80301025
306223,4010.88867676
306241,954.783660889
306249,5945.69533203
306251,1380.70642578
306253,2127.97984375
306261,1405.78087646
306268,1174.52255127
306275,1190.22989502
306284,5326.4840332
306296,4036.62501953
306297,2291.94843262
306301,1802.61446777
306303,4412.96027344
306304,2567.10165527
306310,1097.25019043
306312,1241.09671387
306316,2231.1369873
306319,2137.48705566
306325,7518.18522461
306327,1048.37772461
306330,2285.86289063
306339,2495.82806641
306346,6831.33294922
306351,1702.47841553
306361,654.580770264
306364,1639.53543213
306366,1395.20528076
306371,1608.44275879
306376,5190.25654297
306379,4485.78618164
306384,964.390308838
306387,894.328668213
306392,5302.60270508
306395,7058.32773437
306409,1294.22097168
306414,2933.60526367
306419,1284.27258057
306428,1324.06743164
306431,8597.53703125
306443,1420.60304932
306444,3557.99136719
306445,3333.69981934
306447,1272.58272949
306452,1912.5405542
306458,1160.74894775
306462,4918.62222656
306474,6868.16989258
306480,1618.85003418
306484,802.158652344
306489,2354.65949707
306495,1962.10384521
306516,6089.55024414
306525,2087.78643555
306528,1404.36474609
306531,2168.07525391
306535,1772.40197998
306537,1317.08056885
306538,2087.84938965
306545,6590.70416992
306548,1390.3013916
306549,6816.46920898
306554,1080.12591309
306560,10147.0593555
306566,1334.78944336
306579,1960.07108154
306581,1904.42016357
306585,4821.49723633
306588,5250.13953125
306592,3170.93071289
306593,4688.59268555
306594,2906.38182129
306597,2721.57993652
306600,828.604293213
306601,17632.9497266
306609,1763.78376953
306614,685.73552124
306629,1624.25182373
306633,1114.3227417
306643,6741.92208008
306648,1059.26744873
306654,1569.7511084
306656,3377.00253906
306664,1771.4973291
306665,4180.07629883
306672,3527.58384766
306674,2133.13231445
306677,1306.58219971
306683,1974.219375
306687,2064.20193115
306690,2257.62054687
306691,2965.05180176
306693,1052.2413147
306696,1601.41805664
306698,1715.25426025
306701,1849.73344727
306706,2468.93990723
306712,1315.04424072
306721,9944.85775391
306727,1246.69677979
306728,661.278378906
306735,6494.15424805
306740,2068.34942139
306748,4097.30220215
306751,5256.70068359
306753,1323.05582764
306755,1042.57256592
306757,815.656276855
306761,4005.0995166
306768,2065.80453125
306776,8217.65056641
306783,4999.75568359
306789,4234.17499023
306790,4020.40456543
306794,1310.18821289
306797,2167.2565625
306802,1788.24864014
306807,1513.56945557
306808,5278.5169043
306811,1976.69525879
306815,2260.76070312
306821,3636.05670898
306822,963.588664551
306826,2275.72726563
306828,2534.89496094
306843,3992.11001953
306844,4394.87720703
306851,1279.18934814
306855,2115.79897949
306856,1956.58283203
306860,578.97901001
306865,815.342526855
306866,3111.92678223
306873,1422.84301025
306877,1927.29828857
306884,3586.97549805
306888,2455.76000488
306891,2586.53736816
306893,2533.42585938
306894,1087.96964111
306900,13151.2253125
306904,2240.86168457
306905,562.521033936
306910,2981.49728027
306911,7662.96277344
306918,3440.80213379
306921,2733.85340332
306933,1279.3324707
306937,918.761403809
306947,4796.35572266
306963,3500.45404297
306967,2674.29387207
306978,2459.14430176
306984,6071.86326172
306989,4239.03959961
306992,1114.17314941
306996,1663.83204834
307001,1549.15195313
307002,8842.60492187
307007,2125.49385742
307011,1982.22476562
307018,2698.6492334
307019,3747.78423828
307020,6401.89379883
307023,2580.28173828
307032,7215.35899414
307039,1558.27610352
307044,2301.17007324
307051,1975.64683594
307057,2032.64858643
307060,1096.70185303
307063,856.515800781
307076,4410.86651367
307085,1421.27123291
307087,3847.07644531
307103,1957.59949951
307105,12433.4759961
307106,2000.59731445
307117,1763.26820068
307120,10600.9297266
307131,1414.26351807
307138,5736.69865234
307146,1849.65199219
307147,2802.73289551
307167,1617.50778809
307183,908.611361084
307190,3276.13069824
307191,2467.14923828
307197,1168.08483887
307198,1040.9529541
307199,6518.47982422
307200,2142.7055957
307205,4769.89526367
307210,2040.53208496
307213,5965.37482422
307216,2691.72568359
307217,1620.77007813
307218,1265.42177002
307230,1311.27717285
307235,1569.99719238
307236,3126.50685059
307239,4354.48488281
307240,3712.77016113
307244,1558.32164063
307255,1836.48295166
307256,3011.73416016
307257,1172.31792969
307258,1053.82765625
307259,2436.8554248
307262,3601.42878418
307272,1145.92124268
307275,11032.2685156
